ID,Trial_Number,Question,ReappraisalText,Rating,rate_RT,Session_date,Q_type,ReappraisalDirection,PunishingType
206270,18,To what extent does the description of the individual provoke your anger?,Janet has to take an unpaid leave of absence because her mother broke her hip.,1,692,09-27-2016,anger,2,na
207224,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,357,08-08-2016,unfair,2,na
207224,2,To what extent does the description of the individual provoke your sympathy?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,3,55,08-08-2016,sympathy,2,na
207224,3,To what extent does the description of the individual provoke your anger?,Robert was injured in a hit-and-run accident and cannot afford his medical bills.,1,358,08-08-2016,anger,2,na
207224,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Larry employs illegal immigrants and pays them less than minimum wage.,5,813,08-08-2016,unfair,1,reputation
207224,5,To what extent does the description of the individual provoke your sympathy?,Larry employs illegal immigrants and pays them less than minimum wage.,1,1575,08-08-2016,sympathy,1,reputation
207224,6,To what extent does the description of the individual provoke your anger?,Larry employs illegal immigrants and pays them less than minimum wage.,5,238,08-08-2016,anger,1,reputation
207224,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Becky works as a cleaner in a hotel,1,2435,08-08-2016,unfair,2,na
207224,8,To what extent does the description of the individual provoke your sympathy?,Becky works as a cleaner in a hotel,4,300,08-08-2016,sympathy,2,na
207224,9,To what extent does the description of the individual provoke your anger?,Becky works as a cleaner in a hotel,1,697,08-08-2016,anger,2,na
207224,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Trish's husband is a wealthy investment banker,5,3932,08-08-2016,unfair,1,resources
207224,11,To what extent does the description of the individual provoke your sympathy?,Trish's husband is a wealthy investment banker,1,1209,08-08-2016,sympathy,1,resources
207224,12,To what extent does the description of the individual provoke your anger?,Trish's husband is a wealthy investment banker,3,216,08-08-2016,anger,1,resources
207224,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Jean is going to be evicted because she is behind on her rent,5,2079,08-08-2016,unfair,2,na
207224,14,To what extent does the description of the individual provoke your sympathy?,Jean is going to be evicted because she is behind on her rent,5,244,08-08-2016,sympathy,2,na
207224,15,To what extent does the description of the individual provoke your anger?,Jean is going to be evicted because she is behind on her rent,1,263,08-08-2016,anger,2,na
207224,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Martha is a single mother,1,1148,08-08-2016,unfair,2,na
207224,17,To what extent does the description of the individual provoke your sympathy?,Martha is a single mother,5,354,08-08-2016,sympathy,2,na
207224,18,To what extent does the description of the individual provoke your anger?,Martha is a single mother,1,244,08-08-2016,anger,2,na
207224,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Penny used her mother's social security number to open a credit card account.,5,1517,08-08-2016,unfair,1,reputation
207224,20,To what extent does the description of the individual provoke your sympathy?,Penny used her mother's social security number to open a credit card account.,1,455,08-08-2016,sympathy,1,reputation
207224,21,To what extent does the description of the individual provoke your anger?,Penny used her mother's social security number to open a credit card account.,4,428,08-08-2016,anger,1,reputation
207224,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Marny just found out that her husband has incurred a large credit card debt.,1,3264,08-08-2016,unfair,2,na
207224,23,To what extent does the description of the individual provoke your sympathy?,Marny just found out that her husband has incurred a large credit card debt.,4,759,08-08-2016,sympathy,2,na
207224,24,To what extent does the description of the individual provoke your anger?,Marny just found out that her husband has incurred a large credit card debt.,1,154,08-08-2016,anger,2,na
208427,1,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Dave lives in a luxury penthouse apartment,1,438,05-08-2017,unfair,1,resources
208427,2,Does the previous description provoke your sympathy toward the individual?,Dave lives in a luxury penthouse apartment,3,7554,05-08-2017,sympathy,1,resources
208427,3,Does the previous description provoke your anger at the individual?,Dave lives in a luxury penthouse apartment,1,188,05-08-2017,anger,1,resources
208427,4,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Eric stole money from his mother's wallet.,1,733,05-08-2017,unfair,1,reputation
208427,5,Does the previous description provoke your sympathy toward the individual?,Eric stole money from his mother's wallet.,1,218,05-08-2017,sympathy,1,reputation
208427,6,Does the previous description provoke your anger at the individual?,Eric stole money from his mother's wallet.,5,1301,05-08-2017,anger,1,reputation
208427,7,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Steve cheated on his taxes and is now under investigation for tax fraud.,1,243,05-08-2017,unfair,1,reputation
208427,8,Does the previous description provoke your sympathy toward the individual?,Steve cheated on his taxes and is now under investigation for tax fraud.,1,260,05-08-2017,sympathy,1,reputation
208427,9,Does the previous description provoke your anger at the individual?,Steve cheated on his taxes and is now under investigation for tax fraud.,3,2778,05-08-2017,anger,1,reputation
208427,10,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Andrew is hiding his taxable income in Switzerland.,1,235,05-08-2017,unfair,1,reputation
208427,11,Does the previous description provoke your sympathy toward the individual?,Andrew is hiding his taxable income in Switzerland.,1,1303,05-08-2017,sympathy,1,reputation
208427,12,Does the previous description provoke your anger at the individual?,Andrew is hiding his taxable income in Switzerland.,3,1122,05-08-2017,anger,1,reputation
208427,13,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Abby cannot afford to send her son to college.,5,976,05-08-2017,unfair,2,na
208427,14,Does the previous description provoke your sympathy toward the individual?,Abby cannot afford to send her son to college.,5,1216,05-08-2017,sympathy,2,na
208427,15,Does the previous description provoke your anger at the individual?,Abby cannot afford to send her son to college.,1,646,05-08-2017,anger,2,na
208427,16,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Rose takes discarded food from grocery stores to feed her children.,5,880,05-08-2017,unfair,2,na
208427,17,Does the previous description provoke your sympathy toward the individual?,Rose takes discarded food from grocery stores to feed her children.,5,246,05-08-2017,sympathy,2,na
208427,18,Does the previous description provoke your anger at the individual?,Rose takes discarded food from grocery stores to feed her children.,1,256,05-08-2017,anger,2,na
208427,19,"To what extent would the offer of 10/90 % split, where you receive 10%, from this individual feel unfair to you?",Angela illegally parks in the disabled parking spots when she can.,3,8691,05-08-2017,unfair,1,reputation
208427,20,Does the previous description provoke your sympathy toward the individual?,Angela illegally parks in the disabled parking spots when she can.,3,4385,05-08-2017,sympathy,1,reputation
208427,21,Does the previous description provoke your anger at the individual?,Angela illegally parks in the disabled parking spots when she can.,1,595,05-08-2017,anger,1,reputation
